date,sr_m01,sc_m01,rebar_scrap_spread,rebar_scrap_ratio
2020-12-16,590.5,414.0,176.5,1.4263285024154588
2020-12-17,592.5,420.0,172.5,1.4107142857142858
2020-12-18,597.5,420.0,177.5,1.4226190476190477
2020-12-21,600.0,423.0,177.0,1.4184397163120568
2020-12-22,597.0,422.0,175.0,1.414691943127962
2020-12-23,600.5,427.0,173.5,1.4063231850117095
2020-12-24,596.0,426.5,169.5,1.3974208675263775
2020-12-29,592.0,419.0,173.0,1.4128878281622912
2020-12-30,593.0,423.5,169.5,1.4002361275088548
2020-12-31,593.52,423.1,170.41999999999996,1.402788938785157
2021-01-04,656.0,480.0,176.0,1.3666666666666667
2021-01-05,662.0,483.5,178.5,1.3691830403309204
2021-01-06,651.0,477.0,174.0,1.3647798742138364
2021-01-07,658.0,481.0,177.0,1.367983367983368
2021-01-08,660.0,488.0,172.0,1.352459016393443
2021-01-11,646.5,480.0,166.5,1.346875
2021-01-12,633.5,467.5,166.0,1.3550802139037432
2021-01-13,634.0,464.0,170.0,1.3663793103448276
2021-01-14,643.5,472.0,171.5,1.3633474576271187
2021-01-15,638.0,458.0,180.0,1.3930131004366813
2021-01-18,640.0,463.0,177.0,1.3822894168466522
2021-01-19,637.0,457.0,180.0,1.3938730853391683
2021-01-20,631.5,457.0,174.5,1.3818380743982497
2021-01-21,634.0,456.5,177.5,1.388828039430449
2021-01-22,632.0,457.0,175.0,1.3829321663019694
2021-01-25,635.0,458.0,177.0,1.3864628820960698
2021-01-26,633.0,458.0,175.0,1.3820960698689957
2021-01-27,631.0,455.5,175.5,1.385290889132821
2021-01-28,631.0,453.0,178.0,1.392935982339956
2021-01-29,629.6,453.26,176.34000000000003,1.3890482283898866
2021-02-01,563.0,387.5,175.5,1.4529032258064516
2021-02-02,579.5,395.5,184.0,1.4652338811630847
2021-02-03,580.0,405.5,174.5,1.4303329223181258
2021-02-04,598.0,415.0,183.0,1.4409638554216868
2021-02-05,597.5,408.0,189.5,1.4644607843137254
2021-02-08,600.0,415.0,185.0,1.4457831325301205
2021-02-09,598.0,417.0,181.0,1.434052757793765
2021-02-10,599.0,418.0,181.0,1.4330143540669855
2021-02-11,601.5,418.0,183.5,1.4389952153110048
2021-02-12,607.0,423.0,184.0,1.4349881796690307
2021-02-15,614.0,420.0,194.0,1.4619047619047618
2021-02-16,615.0,421.0,194.0,1.4608076009501187
2021-02-17,606.0,418.0,188.0,1.4497607655502391
2021-02-18,604.0,417.5,186.5,1.4467065868263471
2021-02-19,604.0,415.0,189.0,1.455421686746988
2021-02-22,602.5,414.0,188.5,1.4553140096618358
2021-02-23,610.0,420.0,190.0,1.4523809523809523
2021-02-24,609.0,418.0,191.0,1.4569377990430623
2021-02-25,607.5,418.0,189.5,1.4533492822966507
2021-02-26,605.43,416.55,188.8799999999999,1.4534389629096145
2021-03-01,656.5,471.5,185.0,1.3923647932131495
2021-03-02,652.0,474.5,177.5,1.374077976817703
2021-03-03,650.0,471.0,179.0,1.3800424628450103
2021-03-04,648.0,465.0,183.0,1.3935483870967742
2021-03-05,643.5,463.5,180.0,1.3883495145631068
2021-03-08,641.0,459.0,182.0,1.3965141612200436
2021-03-09,638.0,447.0,191.0,1.4272930648769575
2021-03-10,630.5,437.5,193.0,1.441142857142857
2021-03-11,630.5,440.0,190.5,1.4329545454545454
2021-03-12,629.0,439.0,190.0,1.4328018223234624
2021-03-15,634.0,440.5,193.5,1.4392735527809308
2021-03-16,632.0,440.5,191.5,1.434733257661748
2021-03-17,627.5,435.0,192.5,1.442528735632184
2021-03-18,628.5,439.5,189.0,1.4300341296928327
2021-03-19,624.5,437.0,187.5,1.429061784897025
2021-03-22,622.0,435.0,187.0,1.4298850574712645
2021-03-23,626.5,430.0,196.5,1.4569767441860466
2021-03-24,626.5,436.0,190.5,1.436926605504587
2021-03-25,626.0,438.5,187.5,1.427594070695553
2021-03-26,631.0,437.5,193.5,1.4422857142857144
2021-03-29,633.0,440.0,193.0,1.4386363636363635
2021-03-30,632.0,432.5,199.5,1.461271676300578
2021-03-31,628.22,436.33,191.89000000000004,1.4397818165150231
2021-04-01,643.0,460.0,183.0,1.3978260869565218
2021-04-06,650.0,470.5,179.5,1.381509032943677
2021-04-07,641.0,454.0,187.0,1.4118942731277533
2021-04-08,636.0,453.0,183.0,1.403973509933775
2021-04-09,639.5,442.5,197.0,1.4451977401129943
2021-04-12,636.0,438.0,198.0,1.452054794520548
2021-04-13,635.0,437.0,198.0,1.453089244851259
2021-04-14,639.0,437.0,202.0,1.462242562929062
2021-04-15,636.5,430.0,206.5,1.4802325581395348
2021-04-16,641.0,434.5,206.5,1.475258918296893
2021-04-19,637.5,428.5,209.0,1.4877479579929989
2021-04-20,637.5,429.0,208.5,1.486013986013986
2021-04-21,637.5,430.5,207.0,1.480836236933798
2021-04-22,638.0,427.5,210.5,1.4923976608187135
2021-04-23,637.5,434.0,203.5,1.46889400921659
2021-04-26,639.5,436.0,203.5,1.466743119266055
2021-04-27,641.0,429.0,212.0,1.494172494172494
2021-04-28,640.0,430.0,210.0,1.4883720930232558
2021-04-29,642.5,429.0,213.5,1.4976689976689976
2021-04-30,639.28,429.91,209.36999999999995,1.4870089088413851
2021-05-04,696.5,474.0,222.5,1.469409282700422
2021-05-05,710.0,483.0,227.0,1.4699792960662523
2021-05-06,730.0,500.0,230.0,1.46
2021-05-07,710.0,508.0,202.0,1.3976377952755905
2021-05-10,750.0,480.5,269.5,1.5608740894901143
2021-05-11,750.0,525.0,225.0,1.4285714285714286
2021-05-12,794.0,521.0,273.0,1.523992322456814
2021-05-13,780.5,510.0,270.5,1.530392156862745
2021-05-14,775.0,499.0,276.0,1.5531062124248498
2021-05-17,769.5,495.0,274.5,1.5545454545454545
2021-05-18,771.5,502.5,269.0,1.5353233830845772
2021-05-19,756.0,498.0,258.0,1.5180722891566265
2021-05-20,752.0,507.5,244.5,1.4817733990147783
2021-05-21,742.0,506.0,236.0,1.466403162055336
2021-05-24,748.5,504.5,244.0,1.483647175421209
2021-05-25,745.0,502.0,243.0,1.4840637450199203
2021-05-26,746.0,500.0,246.0,1.492
2021-05-27,744.0,505.0,239.0,1.4732673267326732
2021-05-28,744.21,499.82,244.39000000000004,1.4889560241687008
2021-06-01,755.0,509.0,246.0,1.4833005893909628
2021-06-02,755.0,510.0,245.0,1.4803921568627452
2021-06-03,755.0,507.0,248.0,1.4891518737672584
2021-06-04,755.0,507.0,248.0,1.4891518737672584
2021-06-07,715.0,499.0,216.0,1.4328657314629258
2021-06-08,715.0,498.5,216.5,1.4343029087261785
2021-06-09,715.0,505.0,210.0,1.4158415841584158
2021-06-10,715.0,515.0,200.0,1.3883495145631068
2021-06-11,715.0,513.5,201.5,1.3924050632911391
2021-06-14,715.0,513.5,201.5,1.3924050632911391
2021-06-15,720.0,502.5,217.5,1.4328358208955223
2021-06-16,725.0,502.5,222.5,1.4427860696517414
2021-06-17,725.0,502.5,222.5,1.4427860696517414
2021-06-18,725.0,501.0,224.0,1.4471057884231535
2021-06-21,725.0,501.0,224.0,1.4471057884231535
2021-06-22,725.0,501.0,224.0,1.4471057884231535
2021-06-23,725.0,501.0,224.0,1.4471057884231535
2021-06-24,725.0,500.0,225.0,1.45
2021-06-25,738.0,500.0,238.0,1.476
2021-06-28,735.0,500.0,235.0,1.47
2021-06-29,730.0,500.0,230.0,1.46
2021-06-30,726.48,500.55,225.93,1.4513635001498353
2021-07-01,737.5,510.0,227.5,1.446078431372549
2021-07-02,736.0,500.0,236.0,1.472
2021-07-05,741.5,517.0,224.5,1.4342359767891684
2021-07-06,742.0,518.0,224.0,1.4324324324324325
2021-07-07,745.0,516.0,229.0,1.443798449612403
2021-07-08,740.0,514.0,226.0,1.4396887159533074
2021-07-09,736.5,506.0,230.5,1.4555335968379446
2021-07-12,753.0,502.0,251.0,1.5
2021-07-13,727.0,492.0,235.0,1.477642276422764
2021-07-14,727.0,490.5,236.5,1.4821610601427115
2021-07-15,727.0,493.5,233.5,1.4731509625126646
2021-07-16,724.0,490.0,234.0,1.4775510204081632
2021-07-19,726.0,489.5,236.5,1.4831460674157304
2021-07-20,725.0,493.0,232.0,1.4705882352941178
2021-07-21,729.0,492.5,236.5,1.4802030456852793
2021-07-22,731.5,492.0,239.5,1.4867886178861789
2021-07-23,726.5,490.0,236.5,1.4826530612244897
2021-07-26,724.0,488.0,236.0,1.4836065573770492
2021-07-27,724.0,486.5,237.5,1.4881808838643371
2021-07-28,722.5,487.0,235.5,1.4835728952772074
2021-07-29,723.0,485.0,238.0,1.490721649484536
2021-07-30,720.57,484.84,235.73000000000008,1.486201633528587
2021-08-02,719.0,479.0,240.0,1.501043841336117
2021-08-03,708.5,470.0,238.5,1.5074468085106385
2021-08-04,710.0,478.5,231.5,1.48380355276907
2021-08-05,706.0,470.0,236.0,1.502127659574468
2021-08-06,694.5,466.5,228.0,1.4887459807073955
2021-08-09,698.0,460.5,237.5,1.515743756786102
2021-08-10,694.5,465.5,229.0,1.4919441460794844
2021-08-11,696.5,462.0,234.5,1.5075757575757576
2021-08-12,696.5,462.0,234.5,1.5075757575757576
2021-08-13,696.5,461.5,235.0,1.5092091007583963
2021-08-16,692.5,460.5,232.0,1.503800217155266
2021-08-17,692.5,460.5,232.0,1.503800217155266
2021-08-18,692.5,456.5,236.0,1.5169769989047095
2021-08-19,692.5,456.5,236.0,1.5169769989047095
2021-08-20,692.5,456.5,236.0,1.5169769989047095
2021-08-23,690.0,455.0,235.0,1.5164835164835164
2021-08-24,690.0,455.0,235.0,1.5164835164835164
2021-08-25,690.0,455.0,235.0,1.5164835164835164
2021-08-26,688.0,455.0,233.0,1.512087912087912
2021-08-27,687.5,454.5,233.0,1.5126512651265127
2021-08-31,688.07,454.73,233.34000000000003,1.51313966529589
2021-09-01,671.5,451.5,220.0,1.487264673311185
2021-09-02,668.0,447.5,220.5,1.4927374301675975
2021-09-03,671.5,450.5,221.0,1.490566037735849
2021-09-06,671.5,445.0,226.5,1.5089887640449438
2021-09-07,668.5,450.0,218.5,1.4855555555555555
2021-09-08,667.5,443.0,224.5,1.5067720090293453
2021-09-09,676.5,446.0,230.5,1.5168161434977578
2021-09-10,685.0,455.0,230.0,1.5054945054945057
2021-09-13,679.0,446.5,232.5,1.520716685330347
2021-09-14,664.0,444.5,219.5,1.4938132733408325
2021-09-15,660.0,444.5,215.5,1.4848143982002249
2021-09-16,660.0,442.0,218.0,1.493212669683258
2021-09-17,669.0,444.5,224.5,1.5050618672665916
2021-09-20,661.0,440.5,220.5,1.500567536889898
2021-09-21,667.5,444.0,223.5,1.5033783783783785
2021-09-22,674.0,443.5,230.5,1.519729425028185
2021-09-23,667.0,442.5,224.5,1.5073446327683615
2021-09-24,668.0,442.0,226.0,1.51131221719457
2021-09-27,670.0,440.5,229.5,1.5209988649262205
2021-09-28,665.0,440.0,225.0,1.5113636363636365
2021-09-29,665.0,440.0,225.0,1.5113636363636365
2021-09-30,665.32,439.88,225.44000000000003,1.512503410020915
2021-10-01,681.0,450.0,231.0,1.5133333333333334
2021-10-04,690.5,459.5,231.0,1.50272034820457
2021-10-05,700.0,461.5,238.5,1.516793066088841
2021-10-06,691.5,465.0,226.5,1.4870967741935484
2021-10-07,700.0,466.0,234.0,1.502145922746781
2021-10-08,700.0,468.0,232.0,1.4957264957264955
2021-10-11,712.0,468.0,244.0,1.5213675213675213
2021-10-12,707.0,468.0,239.0,1.5106837606837606
2021-10-13,714.0,475.0,239.0,1.503157894736842
2021-10-14,714.0,480.5,233.5,1.485952133194589
2021-10-15,711.5,480.5,231.0,1.4807492195629552
2021-10-18,711.5,481.0,230.5,1.479209979209979
2021-10-19,714.5,479.0,235.5,1.4916492693110648
2021-10-20,714.5,479.5,235.0,1.4900938477580814
2021-10-21,714.5,479.5,235.0,1.4900938477580814
2021-10-22,727.5,481.5,246.0,1.510903426791277
2021-10-25,714.0,483.5,230.5,1.4767321613236817
2021-10-26,710.0,483.5,226.5,1.468459152016546
2021-10-27,710.0,481.0,229.0,1.476091476091476
2021-10-28,710.0,480.5,229.5,1.477627471383975
2021-10-29,709.17,480.46,228.71,1.4760229779794365
2021-11-01,722.5,485.0,237.5,1.4896907216494846
2021-11-02,731.5,484.5,247.0,1.5098039215686274
2021-11-03,732.0,484.0,248.0,1.512396694214876
2021-11-04,733.0,493.0,240.0,1.486815415821501
2021-11-05,738.0,495.0,243.0,1.490909090909091
2021-11-08,731.0,495.0,236.0,1.4767676767676767
2021-11-09,718.0,490.0,228.0,1.4653061224489796
2021-11-10,717.0,488.5,228.5,1.4677584442169909
2021-11-11,730.0,488.0,242.0,1.4959016393442623
2021-11-12,712.0,495.0,217.0,1.4383838383838383
2021-11-15,722.0,490.0,232.0,1.473469387755102
2021-11-16,706.0,489.5,216.5,1.4422880490296222
2021-11-17,722.0,494.0,228.0,1.4615384615384617
2021-11-18,717.0,493.0,224.0,1.4543610547667345
2021-11-19,729.0,495.0,234.0,1.4727272727272729
2021-11-22,722.0,487.5,234.5,1.481025641025641
2021-11-23,726.0,494.0,232.0,1.4696356275303644
2021-11-24,726.0,495.0,231.0,1.4666666666666666
2021-11-25,730.5,496.5,234.0,1.4712990936555892
2021-11-26,728.5,495.5,233.0,1.4702320887991926
2021-11-29,728.0,495.0,233.0,1.4707070707070706
2021-11-30,728.75,495.77,232.98,1.4699356556467718
2021-12-01,703.0,465.0,238.0,1.5118279569892472
2021-12-02,690.0,455.0,235.0,1.5164835164835164
2021-12-03,685.5,454.0,231.5,1.5099118942731278
2021-12-06,703.5,466.0,237.5,1.509656652360515
2021-12-07,712.5,470.0,242.5,1.5159574468085106
2021-12-08,707.5,466.0,241.5,1.5182403433476397
2021-12-09,703.0,465.5,237.5,1.510204081632653
2021-12-10,697.0,470.0,227.0,1.4829787234042553
2021-12-13,701.0,473.0,228.0,1.482029598308668
2021-12-14,694.5,465.0,229.5,1.4935483870967745
2021-12-15,696.5,465.0,231.5,1.4978494623655914
2021-12-16,692.0,466.0,226.0,1.4849785407725322
2021-12-17,698.0,460.0,238.0,1.517391304347826
2021-12-20,691.5,460.5,231.0,1.501628664495114
2021-12-21,695.0,466.5,228.5,1.489817792068596
2021-12-22,696.0,465.0,231.0,1.4967741935483871
2021-12-23,698.0,468.0,230.0,1.4914529914529917
2021-12-24,696.5,468.0,228.5,1.4882478632478633
2021-12-29,698.0,467.0,231.0,1.494646680942184
2021-12-30,698.5,468.0,230.5,1.4925213675213675
2021-12-31,699.36,467.62,231.74,1.4955733287712245
2022-01-04,689.0,465.0,224.0,1.4817204301075269
2022-01-05,705.0,457.0,248.0,1.5426695842450766
2022-01-06,707.5,460.0,247.5,1.5380434782608696
2022-01-07,715.0,467.5,247.5,1.5294117647058822
2022-01-10,707.0,466.0,241.0,1.5171673819742488
2022-01-11,712.5,470.0,242.5,1.5159574468085106
2022-01-12,708.0,469.0,239.0,1.5095948827292112
2022-01-13,696.0,464.5,231.5,1.4983853606027988
2022-01-14,700.0,467.5,232.5,1.497326203208556
2022-01-17,695.5,464.5,231.0,1.497308934337998
2022-01-18,705.5,473.0,232.5,1.4915433403805496
2022-01-19,699.5,469.0,230.5,1.4914712153518124
2022-01-20,705.0,470.5,234.5,1.4984059511158343
2022-01-21,703.5,474.0,229.5,1.4841772151898731
2022-01-24,697.0,469.5,227.5,1.4845580404685836
2022-01-25,701.5,468.5,233.0,1.4973319103521878
2022-01-26,695.0,471.0,224.0,1.475583864118896
2022-01-27,701.0,473.0,228.0,1.482029598308668
2022-01-28,702.0,470.0,232.0,1.4936170212765958
2022-01-31,701.45,469.6,231.85,1.4937180579216354
2022-02-01,729.0,498.0,231.0,1.463855421686747
2022-02-02,748.0,498.5,249.5,1.5005015045135406
2022-02-03,739.0,497.5,241.5,1.485427135678392
2022-02-04,737.0,502.5,234.5,1.4666666666666666
2022-02-07,750.0,503.5,246.5,1.4895729890764648
2022-02-08,746.5,506.0,240.5,1.475296442687747
2022-02-09,745.0,506.0,239.0,1.4723320158102766
2022-02-10,748.0,515.0,233.0,1.4524271844660197
2022-02-11,745.5,515.0,230.5,1.4475728155339809
2022-02-14,742.5,509.0,233.5,1.4587426326129669
2022-02-15,737.0,504.0,233.0,1.4623015873015872
2022-02-16,742.5,499.0,243.5,1.4879759519038076
2022-02-17,741.0,504.5,236.5,1.468780971258672
2022-02-18,742.5,505.5,237.0,1.4688427299703264
2022-02-21,743.5,505.5,238.0,1.4708209693372898
2022-02-22,737.5,505.0,232.5,1.4603960396039604
2022-02-23,740.0,509.0,231.0,1.4538310412573674
2022-02-24,742.0,504.5,237.5,1.470763131813677
2022-02-25,739.0,504.5,234.5,1.464816650148662
2022-02-28,737.78,503.88,233.9,1.4641978248789391
2022-03-01,835.0,585.0,250.0,1.4273504273504274
2022-03-02,835.0,586.0,249.0,1.424914675767918
2022-03-03,837.5,630.0,207.5,1.3293650793650793
2022-03-04,837.5,645.0,192.5,1.2984496124031009
2022-03-07,850.0,700.0,150.0,1.2142857142857142
2022-03-08,940.0,689.5,250.5,1.3633067440174038
2022-03-09,950.0,689.5,260.5,1.3778100072516315
2022-03-10,920.0,635.0,285.0,1.4488188976377954
2022-03-11,925.5,629.0,296.5,1.471383147853736
2022-03-14,899.0,620.0,279.0,1.45
2022-03-15,925.0,645.0,280.0,1.434108527131783
2022-03-16,928.5,645.0,283.5,1.4395348837209303
2022-03-17,925.0,640.0,285.0,1.4453125
2022-03-18,920.0,639.0,281.0,1.4397496087636932
2022-03-21,925.0,645.0,280.0,1.434108527131783
2022-03-22,920.0,642.5,277.5,1.4319066147859922
2022-03-23,926.0,644.0,282.0,1.437888198757764
2022-03-24,925.0,644.0,281.0,1.436335403726708
2022-03-25,926.5,643.0,283.5,1.4409020217729394
2022-03-28,924.5,644.0,280.5,1.43555900621118
2022-03-29,922.5,641.5,281.0,1.4380358534684334
2022-03-30,924.0,641.0,283.0,1.4414976599063962
2022-03-31,925.33,640.88,284.45000000000005,1.4438428410934965
2022-04-01,942.0,638.0,304.0,1.4764890282131662
2022-04-04,942.0,640.0,302.0,1.471875
2022-04-05,942.0,640.0,302.0,1.471875
2022-04-06,942.0,640.0,302.0,1.471875
2022-04-07,942.5,635.0,307.5,1.484251968503937
2022-04-08,942.5,635.0,307.5,1.484251968503937
2022-04-11,942.5,635.0,307.5,1.484251968503937
2022-04-12,943.0,640.0,303.0,1.4734375
2022-04-13,938.0,636.0,302.0,1.4748427672955975
2022-04-14,942.5,635.0,307.5,1.484251968503937
2022-04-19,950.0,637.0,313.0,1.4913657770800628
2022-04-20,944.5,629.0,315.5,1.5015898251192368
2022-04-21,936.5,629.0,307.5,1.488871224165342
2022-04-22,934.0,626.0,308.0,1.4920127795527156
2022-04-25,930.0,618.0,312.0,1.5048543689320388
2022-04-26,935.0,619.0,316.0,1.5105008077544426
2022-04-27,935.0,620.0,315.0,1.5080645161290325
2022-04-28,935.5,621.0,314.5,1.5064412238325282
2022-04-29,935.79,619.64,316.15,1.510215609063327
2022-05-03,839.5,516.0,323.5,1.626937984496124
2022-05-04,850.0,533.5,316.5,1.5932521087160263
2022-05-05,860.5,534.5,326.0,1.609915809167446
2022-05-06,840.0,529.0,311.0,1.5879017013232517
2022-05-09,822.0,515.0,307.0,1.5961165048543688
2022-05-10,815.5,490.0,325.5,1.6642857142857144
2022-05-11,814.5,492.0,322.5,1.6554878048780488
2022-05-12,799.5,482.0,317.5,1.6587136929460582
2022-05-13,801.0,479.0,322.0,1.67223382045929
2022-05-16,804.5,484.0,320.5,1.662190082644628
2022-05-17,802.5,482.5,320.0,1.6632124352331603
2022-05-18,802.5,475.5,327.0,1.6876971608832807
2022-05-19,795.0,485.0,310.0,1.6391752577319587
2022-05-20,790.0,481.5,308.5,1.6407061266874352
2022-05-23,800.0,487.0,313.0,1.6427104722792607
2022-05-24,800.0,486.0,314.0,1.646090534979424
2022-05-25,806.0,486.0,320.0,1.6584362139917694
2022-05-26,805.0,486.0,319.0,1.6563786008230452
2022-05-27,804.5,484.5,320.0,1.6604747162022704
2022-05-30,804.5,484.0,320.5,1.662190082644628
2022-05-31,803.21,483.67,319.54,1.6606570595654062
2022-06-01,740.0,440.0,300.0,1.681818181818182
2022-06-06,740.0,432.5,307.5,1.7109826589595376
2022-06-07,740.0,430.0,310.0,1.7209302325581397
2022-06-08,730.5,431.5,299.0,1.6929316338354576
2022-06-09,725.0,416.5,308.5,1.7406962785114046
2022-06-10,715.0,395.0,320.0,1.8101265822784811
2022-06-13,715.0,385.0,330.0,1.8571428571428572
2022-06-14,708.0,392.0,316.0,1.8061224489795915
2022-06-15,700.5,390.0,310.5,1.7961538461538462
2022-06-16,698.0,386.5,311.5,1.8059508408796896
2022-06-17,692.5,383.0,309.5,1.808093994778068
2022-06-20,688.0,375.0,313.0,1.834666666666667
2022-06-21,692.5,377.0,315.5,1.836870026525199
2022-06-22,684.0,368.0,316.0,1.858695652173913
2022-06-23,684.5,370.0,314.5,1.85
2022-06-24,678.5,372.5,306.0,1.8214765100671144
2022-06-27,687.0,375.0,312.0,1.832
2022-06-28,689.5,374.5,315.0,1.841121495327103
2022-06-29,692.5,374.0,318.5,1.8516042780748665
2022-06-30,692.38,373.94,318.44,1.851580467454672
2022-07-01,669.0,393.0,276.0,1.702290076335878
2022-07-04,675.0,380.0,295.0,1.7763157894736843
2022-07-05,675.0,385.0,290.0,1.7532467532467533
2022-07-06,685.0,405.0,280.0,1.691358024691358
2022-07-07,692.5,405.0,287.5,1.7098765432098766
2022-07-08,685.0,405.5,279.5,1.689272503082614
2022-07-11,680.0,398.0,282.0,1.7085427135678393
2022-07-12,682.5,398.0,284.5,1.714824120603015
2022-07-13,682.5,390.0,292.5,1.75
2022-07-14,682.5,389.0,293.5,1.7544987146529565
2022-07-15,682.5,385.0,297.5,1.7727272727272727
2022-07-18,682.5,400.0,282.5,1.70625
2022-07-19,682.5,395.0,287.5,1.7278481012658229
2022-07-20,682.5,392.0,290.5,1.7410714285714286
2022-07-21,682.5,391.0,291.5,1.7455242966751918
2022-07-22,682.5,392.0,290.5,1.7410714285714286
2022-07-25,682.5,391.0,291.5,1.7455242966751918
2022-07-26,685.0,387.0,298.0,1.7700258397932818
2022-07-27,682.5,390.0,292.5,1.75
2022-07-28,682.5,387.5,295.0,1.761290322580645
2022-07-29,680.71,386.85,293.86,1.7596225927362026
2022-08-01,628.5,362.0,266.5,1.7361878453038675
2022-08-02,625.0,364.0,261.0,1.717032967032967
2022-08-03,637.0,365.0,272.0,1.7452054794520548
2022-08-04,631.5,369.0,262.5,1.7113821138211385
2022-08-05,641.0,380.0,261.0,1.686842105263158
2022-08-08,650.0,398.0,252.0,1.6331658291457287
2022-08-09,660.5,395.0,265.5,1.6721518987341772
2022-08-10,659.0,399.5,259.5,1.6495619524405507
2022-08-11,652.5,394.5,258.0,1.6539923954372624
2022-08-12,660.0,388.0,272.0,1.7010309278350515
2022-08-15,645.0,385.0,260.0,1.675324675324675
2022-08-16,645.0,388.0,257.0,1.6623711340206186
2022-08-17,640.5,380.0,260.5,1.6855263157894738
2022-08-18,645.0,385.5,259.5,1.6731517509727627
2022-08-19,642.0,384.0,258.0,1.671875
2022-08-22,641.0,387.0,254.0,1.6563307493540051
2022-08-23,638.5,387.5,251.0,1.647741935483871
2022-08-24,645.5,390.0,255.5,1.655128205128205
2022-08-25,645.0,391.0,254.0,1.649616368286445
2022-08-26,643.0,390.0,253.0,1.6487179487179486
2022-08-30,644.0,390.0,254.0,1.6512820512820512
2022-08-31,643.64,389.2,254.44,1.6537512846865363
2022-09-01,655.0,380.0,275.0,1.7236842105263157
2022-09-02,670.0,377.5,292.5,1.774834437086093
2022-09-05,669.5,365.0,304.5,1.8342465753424655
2022-09-06,668.0,368.0,300.0,1.815217391304348
2022-09-07,675.0,373.0,302.0,1.8096514745308312
2022-09-08,675.0,364.0,311.0,1.8543956043956045
2022-09-09,674.5,360.0,314.5,1.8736111111111111
2022-09-12,670.0,355.0,315.0,1.887323943661972
2022-09-13,660.0,358.0,302.0,1.8435754189944136
2022-09-14,664.0,355.0,309.0,1.8704225352112676
2022-09-15,663.0,355.0,308.0,1.8676056338028169
2022-09-16,665.0,356.0,309.0,1.8679775280898876
2022-09-19,665.0,360.0,305.0,1.8472222222222223
2022-09-20,666.0,356.0,310.0,1.8707865168539328
2022-09-21,669.0,360.0,309.0,1.8583333333333336
2022-09-22,671.0,360.5,310.5,1.8613037447988905
2022-09-23,672.0,363.5,308.5,1.8486932599724897
2022-09-26,670.5,363.0,307.5,1.8471074380165289
2022-09-27,673.0,363.0,310.0,1.8539944903581267
2022-09-28,672.5,365.5,307.0,1.8399452804377563
2022-09-29,671.0,364.0,307.0,1.8434065934065933
2022-09-30,672.74,364.15,308.59000000000003,1.8474255114650555
2022-10-03,690.0,364.5,325.5,1.8930041152263375
2022-10-04,690.0,365.5,324.5,1.8878248974008207
2022-10-05,685.0,365.0,320.0,1.8767123287671232
2022-10-06,690.0,365.5,324.5,1.8878248974008207
2022-10-07,686.0,368.5,317.5,1.8616010854816825
2022-10-10,688.0,369.5,318.5,1.8619756427604872
2022-10-11,691.5,363.5,328.0,1.9023383768913344
2022-10-12,688.56,365.0,323.55999999999995,1.8864657534246576
2022-10-13,685.0,363.0,322.0,1.887052341597796
2022-10-14,683.0,365.0,318.0,1.8712328767123287
2022-10-17,680.0,364.0,316.0,1.868131868131868
2022-10-18,679.0,363.5,315.5,1.8679504814305363
2022-10-19,677.5,365.5,312.0,1.853625170998632
2022-10-20,676.0,365.0,311.0,1.852054794520548
2022-10-21,675.0,364.5,310.5,1.851851851851852
2022-10-24,680.5,366.5,314.0,1.8567530695770804
2022-10-25,670.0,364.5,305.5,1.838134430727023
2022-10-26,670.0,363.5,306.5,1.843191196698762
2022-10-27,674.0,364.5,309.5,1.8491083676268865
2022-10-28,675.0,366.0,309.0,1.8442622950819672
2022-10-31,678.14,365.85,312.28999999999996,1.8536012026786932
2022-11-01,637.0,355.5,281.5,1.7918424753867792
2022-11-02,640.0,346.0,294.0,1.8497109826589595
2022-11-03,632.0,350.5,281.5,1.8031383737517832
2022-11-04,633.0,349.0,284.0,1.813753581661891
2022-11-07,626.5,341.0,285.5,1.8372434017595307
2022-11-08,630.0,341.0,289.0,1.847507331378299
2022-11-09,633.5,340.0,293.5,1.863235294117647
2022-11-10,634.5,341.0,293.5,1.8607038123167152
2022-11-11,635.5,342.0,293.5,1.858187134502924
2022-11-14,639.0,342.0,297.0,1.868421052631579
2022-11-15,636.0,341.5,294.5,1.862371888726208
2022-11-16,634.0,339.5,294.5,1.8674521354933729
2022-11-17,636.5,339.5,297.0,1.8748159057437408
2022-11-18,634.5,343.0,291.5,1.849854227405248
2022-11-21,636.0,343.5,292.5,1.851528384279476
2022-11-22,634.5,347.0,287.5,1.8285302593659944
2022-11-23,633.5,346.0,287.5,1.8309248554913296
2022-11-24,632.5,345.5,287.0,1.8306801736613605
2022-11-25,634.5,347.0,287.5,1.8285302593659944
2022-11-28,638.0,348.5,289.5,1.8307030129124824
2022-11-29,639.5,348.5,291.0,1.8350071736011475
2022-11-30,636.89,348.56,288.33,1.827203350929539
2022-12-01,661.5,381.0,280.5,1.736220472440945
2022-12-02,672.5,387.5,285.0,1.735483870967742
2022-12-05,673.0,386.0,287.0,1.743523316062176
2022-12-06,674.0,385.0,289.0,1.7506493506493506
2022-12-07,675.0,382.5,292.5,1.7647058823529411
2022-12-08,672.5,384.5,288.0,1.7490247074122236
2022-12-09,676.5,394.0,282.5,1.717005076142132
2022-12-12,671.0,391.5,279.5,1.7139208173690932
2022-12-13,668.5,391.0,277.5,1.7097186700767264
2022-12-14,669.5,389.5,280.0,1.718870346598203
2022-12-15,671.0,385.5,285.5,1.7405966277561609
