serie_id,fecha,valor,fecha_descarga
SF43783,2015-05-08,3.3,2025-09-28 17:48:55.989094
SF43783,2015-05-11,3.3,2025-09-28 17:48:55.989094
SF43783,2015-05-12,3.3,2025-09-28 17:48:55.989094
SF43783,2015-05-13,3.3065,2025-09-28 17:48:55.989094
SF43783,2015-05-14,3.302,2025-09-28 17:48:55.989094
SF43783,2015-05-15,3.3,2025-09-28 17:48:55.989094
SF43783,2015-05-18,3.2935,2025-09-28 17:48:55.989094
SF43783,2015-05-19,3.2995,2025-09-28 17:48:55.989094
SF43783,2015-05-20,3.2945,2025-09-28 17:48:55.989094
SF43783,2015-05-21,3.31,2025-09-28 17:48:55.989094
SF43783,2015-05-22,3.299,2025-09-28 17:48:55.989094
SF43783,2015-05-25,3.3072,2025-09-28 17:48:55.989094
SF43783,2015-05-26,3.305,2025-09-28 17:48:55.989094
SF43783,2015-05-27,3.3,2025-09-28 17:48:55.989094
SF43783,2015-05-28,3.3025,2025-09-28 17:48:55.989094
SF43783,2015-05-29,3.295,2025-09-28 17:48:55.989094
SF43783,2015-06-01,3.3,2025-09-28 17:48:55.989094
SF43783,2015-06-02,3.3089,2025-09-28 17:48:55.989094
SF43783,2015-06-03,3.3075,2025-09-28 17:48:55.989094
SF43783,2015-06-04,3.3,2025-09-28 17:48:55.989094
SF43783,2015-06-05,3.31,2025-09-28 17:48:55.989094
SF43783,2015-06-08,3.3105,2025-09-28 17:48:55.989094
SF43783,2015-06-09,3.3094,2025-09-28 17:48:55.989094
SF43783,2015-06-10,3.3,2025-09-28 17:48:55.989094
SF43783,2015-06-11,3.295,2025-09-28 17:48:55.989094
SF43783,2015-06-12,3.3145,2025-09-28 17:48:55.989094
SF43783,2015-06-15,3.3025,2025-09-28 17:48:55.989094
SF43783,2015-06-16,3.305,2025-09-28 17:48:55.989094
SF43783,2015-06-17,3.308,2025-09-28 17:48:55.989094
SF43783,2015-06-18,3.31,2025-09-28 17:48:55.989094
SF43783,2015-06-19,3.31,2025-09-28 17:48:55.989094
SF43783,2015-06-22,3.3025,2025-09-28 17:48:55.989094
SF43783,2015-06-23,3.3088,2025-09-28 17:48:55.989094
SF43783,2015-06-24,3.3025,2025-09-28 17:48:55.989094
SF43783,2015-06-25,3.2975,2025-09-28 17:48:55.989094
SF43783,2015-06-26,3.295,2025-09-28 17:48:55.989094
SF43783,2015-06-29,3.3025,2025-09-28 17:48:55.989094
SF43783,2015-06-30,3.3025,2025-09-28 17:48:55.989094
SF43783,2015-07-01,3.31,2025-09-28 17:48:55.989094
SF43783,2015-07-02,3.3025,2025-09-28 17:48:55.989094
SF43783,2015-07-03,3.3037,2025-09-28 17:48:55.989094
SF43783,2015-07-06,3.3,2025-09-28 17:48:55.989094
SF43783,2015-07-07,3.2988,2025-09-28 17:48:55.989094
SF43783,2015-07-08,3.2925,2025-09-28 17:48:55.989094
SF43783,2015-07-09,3.2966,2025-09-28 17:48:55.989094
SF43783,2015-07-10,3.296,2025-09-28 17:48:55.989094
SF43783,2015-07-13,3.2956,2025-09-28 17:48:55.989094
SF43783,2015-07-14,3.2987,2025-09-28 17:48:55.989094
SF43783,2015-07-15,3.3075,2025-09-28 17:48:55.989094
SF43783,2015-07-16,3.3095,2025-09-28 17:48:55.989094
SF43783,2015-07-17,3.3025,2025-09-28 17:48:55.989094
SF43783,2015-07-20,3.3,2025-09-28 17:48:55.989094
SF43783,2015-07-21,3.3042,2025-09-28 17:48:55.989094
SF43783,2015-07-22,3.3087,2025-09-28 17:48:55.989094
SF43783,2015-07-23,3.305,2025-09-28 17:48:55.989094
SF43783,2015-07-24,3.3075,2025-09-28 17:48:55.989094
SF43783,2015-07-27,3.31,2025-09-28 17:48:55.989094
SF43783,2015-07-28,3.313,2025-09-28 17:48:55.989094
SF43783,2015-07-29,3.305,2025-09-28 17:48:55.989094
SF43783,2015-07-30,3.3025,2025-09-28 17:48:55.989094
SF43783,2015-07-31,3.3112,2025-09-28 17:48:55.989094
SF43783,2015-08-03,3.314,2025-09-28 17:48:55.989094
SF43783,2015-08-04,3.3075,2025-09-28 17:48:55.989094
SF43783,2015-08-05,3.31,2025-09-28 17:48:55.989094
SF43783,2015-08-06,3.3132,2025-09-28 17:48:55.989094
SF43783,2015-08-07,3.31,2025-09-28 17:48:55.989094
SF43783,2015-08-10,3.3134,2025-09-28 17:48:55.989094
SF43783,2015-08-11,3.3095,2025-09-28 17:48:55.989094
SF43783,2015-08-12,3.3075,2025-09-28 17:48:55.989094
SF43783,2015-08-13,3.3075,2025-09-28 17:48:55.989094
SF43783,2015-08-14,3.3116,2025-09-28 17:48:55.989094
SF43783,2015-08-17,3.31,2025-09-28 17:48:55.989094
SF43783,2015-08-18,3.313,2025-09-28 17:48:55.989094
SF43783,2015-08-19,3.31,2025-09-28 17:48:55.989094
SF43783,2015-08-20,3.3173,2025-09-28 17:48:55.989094
SF43783,2015-08-21,3.321,2025-09-28 17:48:55.989094
SF43783,2015-08-24,3.3199,2025-09-28 17:48:55.989094
SF43783,2015-08-25,3.3321,2025-09-28 17:48:55.989094
SF43783,2015-08-26,3.326,2025-09-28 17:48:55.989094
SF43783,2015-08-27,3.33,2025-09-28 17:48:55.989094
SF43783,2015-08-28,3.326,2025-09-28 17:48:55.989094
SF43783,2015-08-31,3.33,2025-09-28 17:48:55.989094
SF43783,2015-09-01,3.335,2025-09-28 17:48:55.989094
SF43783,2015-09-02,3.335,2025-09-28 17:48:55.989094
SF43783,2015-09-03,3.3358,2025-09-28 17:48:55.989094
SF43783,2015-09-04,3.335,2025-09-28 17:48:55.989094
SF43783,2015-09-07,3.334,2025-09-28 17:48:55.989094
SF43783,2015-09-08,3.339,2025-09-28 17:48:55.989094
SF43783,2015-09-09,3.342,2025-09-28 17:48:55.989094
SF43783,2015-09-10,3.3425,2025-09-28 17:48:55.989094
SF43783,2015-09-11,3.3436,2025-09-28 17:48:55.989094
SF43783,2015-09-14,3.3444,2025-09-28 17:48:55.989094
SF43783,2015-09-15,3.3439,2025-09-28 17:48:55.989094
SF43783,2015-09-17,3.3465,2025-09-28 17:48:55.989094
SF43783,2015-09-18,3.3415,2025-09-28 17:48:55.989094
SF43783,2015-09-21,3.3257,2025-09-28 17:48:55.989094
SF43783,2015-09-22,3.33,2025-09-28 17:48:55.989094
SF43783,2015-09-23,3.3289,2025-09-28 17:48:55.989094
SF43783,2015-09-24,3.32,2025-09-28 17:48:55.989094
SF43783,2015-09-25,3.3225,2025-09-28 17:48:55.989094
SF43783,2015-09-28,3.325,2025-09-28 17:48:55.989094
SF43783,2015-09-29,3.325,2025-09-28 17:48:55.989094
