serie_id,fecha,valor,fecha_descarga
SF43718,2015-01-02,14.829,2025-09-28 17:48:52.355628
SF43718,2015-01-05,14.9469,2025-09-28 17:48:52.355628
SF43718,2015-01-06,14.8479,2025-09-28 17:48:52.355628
SF43718,2015-01-07,14.7936,2025-09-28 17:48:52.355628
SF43718,2015-01-08,14.6274,2025-09-28 17:48:52.355628
SF43718,2015-01-09,14.5804,2025-09-28 17:48:52.355628
SF43718,2015-01-12,14.6398,2025-09-28 17:48:52.355628
SF43718,2015-01-13,14.5559,2025-09-28 17:48:52.355628
SF43718,2015-01-14,14.5644,2025-09-28 17:48:52.355628
SF43718,2015-01-15,14.5821,2025-09-28 17:48:52.355628
SF43718,2015-01-16,14.6223,2025-09-28 17:48:52.355628
SF43718,2015-01-19,14.6524,2025-09-28 17:48:52.355628
SF43718,2015-01-20,14.6484,2025-09-28 17:48:52.355628
SF43718,2015-01-21,14.6983,2025-09-28 17:48:52.355628
SF43718,2015-01-22,14.612,2025-09-28 17:48:52.355628
SF43718,2015-01-23,14.6499,2025-09-28 17:48:52.355628
SF43718,2015-01-26,14.5887,2025-09-28 17:48:52.355628
SF43718,2015-01-27,14.5872,2025-09-28 17:48:52.355628
SF43718,2015-01-28,14.6878,2025-09-28 17:48:52.355628
SF43718,2015-01-29,14.8414,2025-09-28 17:48:52.355628
SF43718,2015-01-30,14.9885,2025-09-28 17:48:52.355628
SF43718,2015-02-03,14.7566,2025-09-28 17:48:52.355628
SF43718,2015-02-04,14.8011,2025-09-28 17:48:52.355628
SF43718,2015-02-05,14.7548,2025-09-28 17:48:52.355628
SF43718,2015-02-06,14.9024,2025-09-28 17:48:52.355628
SF43718,2015-02-09,14.8014,2025-09-28 17:48:52.355628
SF43718,2015-02-10,14.9309,2025-09-28 17:48:52.355628
SF43718,2015-02-11,15.1099,2025-09-28 17:48:52.355628
SF43718,2015-02-12,14.9167,2025-09-28 17:48:52.355628
SF43718,2015-02-13,14.8605,2025-09-28 17:48:52.355628
SF43718,2015-02-16,14.8979,2025-09-28 17:48:52.355628
SF43718,2015-02-17,14.8971,2025-09-28 17:48:52.355628
SF43718,2015-02-18,14.9473,2025-09-28 17:48:52.355628
SF43718,2015-02-19,14.9583,2025-09-28 17:48:52.355628
SF43718,2015-02-20,15.0757,2025-09-28 17:48:52.355628
SF43718,2015-02-23,15.0832,2025-09-28 17:48:52.355628
SF43718,2015-02-24,14.9712,2025-09-28 17:48:52.355628
SF43718,2015-02-25,14.9228,2025-09-28 17:48:52.355628
SF43718,2015-02-26,14.9624,2025-09-28 17:48:52.355628
SF43718,2015-02-27,14.9553,2025-09-28 17:48:52.355628
SF43718,2015-03-02,14.9862,2025-09-28 17:48:52.355628
SF43718,2015-03-03,14.9544,2025-09-28 17:48:52.355628
SF43718,2015-03-04,15.0756,2025-09-28 17:48:52.355628
SF43718,2015-03-05,15.1686,2025-09-28 17:48:52.355628
SF43718,2015-03-06,15.4445,2025-09-28 17:48:52.355628
SF43718,2015-03-09,15.4544,2025-09-28 17:48:52.355628
SF43718,2015-03-10,15.5837,2025-09-28 17:48:52.355628
SF43718,2015-03-11,15.4455,2025-09-28 17:48:52.355628
SF43718,2015-03-12,15.4003,2025-09-28 17:48:52.355628
SF43718,2015-03-13,15.4892,2025-09-28 17:48:52.355628
SF43718,2015-03-17,15.4271,2025-09-28 17:48:52.355628
SF43718,2015-03-18,15.4192,2025-09-28 17:48:52.355628
SF43718,2015-03-19,15.296,2025-09-28 17:48:52.355628
SF43718,2015-03-20,15.0317,2025-09-28 17:48:52.355628
SF43718,2015-03-23,14.9644,2025-09-28 17:48:52.355628
SF43718,2015-03-24,14.9347,2025-09-28 17:48:52.355628
SF43718,2015-03-25,14.9524,2025-09-28 17:48:52.355628
SF43718,2015-03-26,15.1056,2025-09-28 17:48:52.355628
SF43718,2015-03-27,15.1542,2025-09-28 17:48:52.355628
SF43718,2015-03-30,15.2427,2025-09-28 17:48:52.355628
SF43718,2015-03-31,15.2647,2025-09-28 17:48:52.355628
SF43718,2015-04-01,15.1206,2025-09-28 17:48:52.355628
SF43718,2015-04-06,14.8003,2025-09-28 17:48:52.355628
SF43718,2015-04-07,14.9039,2025-09-28 17:48:52.355628
SF43718,2015-04-08,14.9072,2025-09-28 17:48:52.355628
SF43718,2015-04-09,15.0554,2025-09-28 17:48:52.355628
SF43718,2015-04-10,15.1706,2025-09-28 17:48:52.355628
SF43718,2015-04-13,15.2947,2025-09-28 17:48:52.355628
SF43718,2015-04-14,15.2339,2025-09-28 17:48:52.355628
SF43718,2015-04-15,15.3891,2025-09-28 17:48:52.355628
SF43718,2015-04-16,15.2455,2025-09-28 17:48:52.355628
SF43718,2015-04-17,15.3128,2025-09-28 17:48:52.355628
SF43718,2015-04-20,15.3973,2025-09-28 17:48:52.355628
SF43718,2015-04-21,15.3837,2025-09-28 17:48:52.355628
SF43718,2015-04-22,15.4518,2025-09-28 17:48:52.355628
SF43718,2015-04-23,15.3539,2025-09-28 17:48:52.355628
SF43718,2015-04-24,15.3834,2025-09-28 17:48:52.355628
SF43718,2015-04-27,15.3213,2025-09-28 17:48:52.355628
SF43718,2015-04-28,15.2225,2025-09-28 17:48:52.355628
SF43718,2015-04-29,15.2043,2025-09-28 17:48:52.355628
SF43718,2015-04-30,15.3714,2025-09-28 17:48:52.355628
SF43718,2015-05-04,15.494,2025-09-28 17:48:52.355628
SF43718,2015-05-05,15.3225,2025-09-28 17:48:52.355628
SF43718,2015-05-06,15.2825,2025-09-28 17:48:52.355628
SF43718,2015-05-07,15.3397,2025-09-28 17:48:52.355628
SF43718,2015-05-08,15.1424,2025-09-28 17:48:52.355628
SF43718,2015-05-11,15.2624,2025-09-28 17:48:52.355628
SF43718,2015-05-12,15.3211,2025-09-28 17:48:52.355628
SF43718,2015-05-13,15.2213,2025-09-28 17:48:52.355628
SF43718,2015-05-14,15.1235,2025-09-28 17:48:52.355628
SF43718,2015-05-15,15.0225,2025-09-28 17:48:52.355628
SF43718,2015-05-18,15.12,2025-09-28 17:48:52.355628
SF43718,2015-05-19,15.2008,2025-09-28 17:48:52.355628
SF43718,2015-05-20,15.212,2025-09-28 17:48:52.355628
SF43718,2015-05-21,15.2326,2025-09-28 17:48:52.355628
SF43718,2015-05-22,15.2918,2025-09-28 17:48:52.355628
SF43718,2015-05-25,15.2635,2025-09-28 17:48:52.355628
SF43718,2015-05-26,15.3235,2025-09-28 17:48:52.355628
SF43718,2015-05-27,15.3581,2025-09-28 17:48:52.355628
SF43718,2015-05-28,15.3737,2025-09-28 17:48:52.355628
SF43718,2015-05-29,15.3815,2025-09-28 17:48:52.355628
SF43718,2015-06-01,15.4845,2025-09-28 17:48:52.355628
SF43718,2015-06-02,15.4128,2025-09-28 17:48:52.355628
SF43718,2015-06-03,15.4833,2025-09-28 17:48:52.355628
SF43718,2015-06-04,15.5347,2025-09-28 17:48:52.355628
SF43718,2015-06-05,15.6958,2025-09-28 17:48:52.355628
SF43718,2015-06-08,15.6715,2025-09-28 17:48:52.355628
SF43718,2015-06-09,15.5645,2025-09-28 17:48:52.355628
SF43718,2015-06-10,15.4779,2025-09-28 17:48:52.355628
SF43718,2015-06-11,15.4409,2025-09-28 17:48:52.355628
SF43718,2015-06-12,15.4129,2025-09-28 17:48:52.355628
SF43718,2015-06-15,15.4327,2025-09-28 17:48:52.355628
SF43718,2015-06-16,15.4192,2025-09-28 17:48:52.355628
SF43718,2015-06-17,15.4199,2025-09-28 17:48:52.355628
SF43718,2015-06-18,15.2828,2025-09-28 17:48:52.355628
SF43718,2015-06-19,15.3274,2025-09-28 17:48:52.355628
SF43718,2015-06-22,15.3072,2025-09-28 17:48:52.355628
SF43718,2015-06-23,15.4088,2025-09-28 17:48:52.355628
SF43718,2015-06-24,15.4555,2025-09-28 17:48:52.355628
SF43718,2015-06-25,15.4816,2025-09-28 17:48:52.355628
SF43718,2015-06-26,15.5676,2025-09-28 17:48:52.355628
SF43718,2015-06-29,15.6599,2025-09-28 17:48:52.355628
SF43718,2015-06-30,15.6854,2025-09-28 17:48:52.355628
SF43718,2015-07-01,15.7829,2025-09-28 17:48:52.355628
SF43718,2015-07-02,15.6821,2025-09-28 17:48:52.355628
SF43718,2015-07-03,15.6918,2025-09-28 17:48:52.355628
SF43718,2015-07-06,15.753,2025-09-28 17:48:52.355628
SF43718,2015-07-07,15.8281,2025-09-28 17:48:52.355628
SF43718,2015-07-08,15.8174,2025-09-28 17:48:52.355628
SF43718,2015-07-09,15.7856,2025-09-28 17:48:52.355628
SF43718,2015-07-10,15.7329,2025-09-28 17:48:52.355628
SF43718,2015-07-13,15.7404,2025-09-28 17:48:52.355628
SF43718,2015-07-14,15.6728,2025-09-28 17:48:52.355628
SF43718,2015-07-15,15.747,2025-09-28 17:48:52.355628
SF43718,2015-07-16,15.8014,2025-09-28 17:48:52.355628
SF43718,2015-07-17,15.9121,2025-09-28 17:48:52.355628
SF43718,2015-07-20,15.9856,2025-09-28 17:48:52.355628
SF43718,2015-07-21,15.9728,2025-09-28 17:48:52.355628
SF43718,2015-07-22,16.095,2025-09-28 17:48:52.355628
SF43718,2015-07-23,16.0988,2025-09-28 17:48:52.355628
SF43718,2015-07-24,16.2364,2025-09-28 17:48:52.355628
SF43718,2015-07-27,16.2681,2025-09-28 17:48:52.355628
SF43718,2015-07-28,16.2638,2025-09-28 17:48:52.355628
SF43718,2015-07-29,16.214,2025-09-28 17:48:52.355628
SF43718,2015-07-30,16.4512,2025-09-28 17:48:52.355628
SF43718,2015-07-31,16.0772,2025-09-28 17:48:52.355628
SF43718,2015-08-03,16.1129,2025-09-28 17:48:52.355628
SF43718,2015-08-04,16.1736,2025-09-28 17:48:52.355628
SF43718,2015-08-05,16.3762,2025-09-28 17:48:52.355628
SF43718,2015-08-06,16.3533,2025-09-28 17:48:52.355628
SF43718,2015-08-07,16.1645,2025-09-28 17:48:52.355628
SF43718,2015-08-10,16.1652,2025-09-28 17:48:52.355628
SF43718,2015-08-11,16.3241,2025-09-28 17:48:52.355628
SF43718,2015-08-12,16.2976,2025-09-28 17:48:52.355628
SF43718,2015-08-13,16.3541,2025-09-28 17:48:52.355628
SF43718,2015-08-14,16.3658,2025-09-28 17:48:52.355628
SF43718,2015-08-17,16.3993,2025-09-28 17:48:52.355628
SF43718,2015-08-18,16.4317,2025-09-28 17:48:52.355628
SF43718,2015-08-19,16.4908,2025-09-28 17:48:52.355628
SF43718,2015-08-20,16.7182,2025-09-28 17:48:52.355628
SF43718,2015-08-21,16.9171,2025-09-28 17:48:52.355628
SF43718,2015-08-24,17.0975,2025-09-28 17:48:52.355628
SF43718,2015-08-25,16.9859,2025-09-28 17:48:52.355628
SF43718,2015-08-26,17.1065,2025-09-28 17:48:52.355628
SF43718,2015-08-27,16.8863,2025-09-28 17:48:52.355628
SF43718,2015-08-28,16.7684,2025-09-28 17:48:52.355628
SF43718,2015-08-31,16.7829,2025-09-28 17:48:52.355628
SF43718,2015-09-01,16.8692,2025-09-28 17:48:52.355628
SF43718,2015-09-02,16.9444,2025-09-28 17:48:52.355628
SF43718,2015-09-03,16.7918,2025-09-28 17:48:52.355628
SF43718,2015-09-04,16.8454,2025-09-28 17:48:52.355628
SF43718,2015-09-07,16.988,2025-09-28 17:48:52.355628
SF43718,2015-09-08,16.7979,2025-09-28 17:48:52.355628
SF43718,2015-09-09,16.7773,2025-09-28 17:48:52.355628
SF43718,2015-09-10,16.8103,2025-09-28 17:48:52.355628
SF43718,2015-09-11,16.8261,2025-09-28 17:48:52.355628
SF43718,2015-09-14,16.8168,2025-09-28 17:48:52.355628
SF43718,2015-09-15,16.7716,2025-09-28 17:48:52.355628
SF43718,2015-09-17,16.568,2025-09-28 17:48:52.355628
SF43718,2015-09-18,16.539,2025-09-28 17:48:52.355628
SF43718,2015-09-21,16.6865,2025-09-28 17:48:52.355628
SF43718,2015-09-22,16.8713,2025-09-28 17:48:52.355628
SF43718,2015-09-23,17.0453,2025-09-28 17:48:52.355628
SF43718,2015-09-24,17.1149,2025-09-28 17:48:52.355628
SF43718,2015-09-25,16.9595,2025-09-28 17:48:52.355628
SF43718,2015-09-28,17.0073,2025-09-28 17:48:52.355628
SF43718,2015-09-29,17.0771,2025-09-28 17:48:52.355628
SF43718,2015-09-30,16.9053,2025-09-28 17:48:52.355628
SF43718,2015-10-01,16.8566,2025-09-28 17:48:52.355628
SF43718,2015-10-02,16.8162,2025-09-28 17:48:52.355628
SF43718,2015-10-05,16.6941,2025-09-28 17:48:52.355628
SF43718,2015-10-06,16.6878,2025-09-28 17:48:52.355628
SF43718,2015-10-07,16.5762,2025-09-28 17:48:52.355628
SF43718,2015-10-08,16.5464,2025-09-28 17:48:52.355628
SF43718,2015-10-09,16.418,2025-09-28 17:48:52.355628
SF43718,2015-10-12,16.4219,2025-09-28 17:48:52.355628
