serie_id,fecha,valor,fecha_descarga
SP74665,2024-10-01,7.68,2025-09-28 17:48:59.587606
SP74665,2024-11-01,7.6,2025-09-28 17:48:59.587606
SP74665,2024-12-01,5.95,2025-09-28 17:48:59.587606
SP74665,2025-01-01,3.34,2025-09-28 17:48:59.587606
SP74665,2025-02-01,4.08,2025-09-28 17:48:59.587606
SP74665,2025-03-01,4.16,2025-09-28 17:48:59.587606
SP74665,2025-04-01,3.76,2025-09-28 17:48:59.587606
SP74665,2025-05-01,5.34,2025-09-28 17:48:59.587606
SP74665,2025-06-01,4.33,2025-09-28 17:48:59.587606
SP74665,2025-07-01,1.14,2025-09-28 17:48:59.587606
SP74665,2025-08-01,1.38,2025-09-28 17:48:59.587606
