date,usdmxn_rate,usdmxn_volatility,usdmxn_momentum,tiie_rate,real_interest_rate,lme_price,lme_volatility,lme_momentum,epu_mexico,epu_normalized,market_stress,seasonal_construction,month_end_effect
2025-04-21,9.2704,0.22502877782755412,0.0,19.6718,,566.5,4.06250587974782,0.0,420.647907098,1.4677814622311693,0.9003173657838589,0.04805648919361505,0.0
2025-04-22,9.2704,0.21504502680069523,0.0,19.5688,,559.0,4.261332423431162,-0.013239187996469504,420.647907098,1.4677814622311693,0.89204316139813,0.04889241707528284,0.0
2025-04-23,9.2704,0.2031452423052324,0.0,19.6278,,553.0,4.890342347511002,-0.02383053839364524,420.647907098,1.4677814622311693,0.9398064604539452,0.049496624754367655,0.0
2025-04-24,9.2906,0.1886966759265621,0.002178978253365438,19.5825,,550.0,5.6353247517307175,-0.029126213592232997,420.647907098,1.4677814622311693,0.9950434068136765,0.04986624865540778,0.0
2025-04-25,9.2906,0.17148737147294307,0.002178978253365438,19.5478,,554.5,5.849814811883466,-0.02118270079435125,420.647907098,1.4677814622311693,0.9619313339376565,0.049999536986809506,0.02
2025-04-26,9.2906,0.15057369849395036,0.002178978253365438,19.5478,,554.5,5.9878123343774075,-0.02118270079435125,420.647907098,1.4677814622311693,0.9036611181986857,0.04989585804326961,0.02
2025-04-27,9.2906,0.1253884878489379,0.002178978253365438,19.5478,,554.5,6.079968995686082,-0.00805008944543828,420.647907098,1.4677814622311693,0.8226079993532963,0.049555703199672736,0.02
2025-04-28,9.2805,0.09088856888524756,0.00108948912668283,19.5723,,554.5,6.106665851026281,0.002712477396021651,420.647907098,1.4677814622311693,0.6969451670714498,0.0489806845822745,0.02
2025-04-29,9.3006,0.016868148587401936,0.0010763567476803626,19.5868,,554.5,6.068766846277891,0.00818181818181829,420.647907098,1.4677814622311693,0.41334191470712206,0.048173527428207456,0.02
2025-04-30,9.3006,0.017277099319753634,0.0010763567476803626,19.6095,,552.88,6.181992536726104,-0.002921550946798912,420.647907098,1.4677814622311693,0.43152150822632135,0.047138057169521054,0.02
2025-05-01,,,0.0010763567476803626,,,539.5,7.219646535111961,-0.02705139765554554,240.19003745211413,0.03682516345657932,0.5113598500726947,0.045879181302969724,0.0
2025-05-02,9.3409,,0.005414074440832639,19.657,,539.5,8.02313161549412,-0.02705139765554554,240.19003745211413,0.03682516345657932,0.6294674297318298,0.044402866131474664,0.0
2025-05-03,9.3409,,0.006508270028554364,19.657,,539.5,8.621887917641342,-0.02705139765554554,240.19003745211413,0.03682516345657932,0.7174810834746307,0.042716108487491355,0.0
2025-05-04,9.3409,,0.004333053781476526,19.657,,539.5,9.261520170148717,-0.02705139765554554,240.19003745211413,0.03682516345657932,0.8115032614342207,0.04082690257229583,0.0
2025-05-05,9.351,,0.005419005225469453,19.6365,,539.5,9.780620505431523,-0.024200549848068298,240.19003745211413,0.03682516345657932,0.887807956689218,0.03874420206835208,0.0
2025-05-06,9.2805,,-0.002161150893490671,19.6785,,542.0,10.06140786748385,0.004633920296570837,240.19003745211413,0.03682516345657932,0.9290820469499858,0.03647787770432443,0.0
2025-05-07,9.2906,,-0.005384920082647238,19.588,,541.5,10.26324642237734,0.003707136237256714,240.19003745211413,0.03682516345657932,0.9587511270392257,0.03403867047385082,0.0
2025-05-08,9.3006,,-0.004314359430033554,19.5642,,541.5,10.563686856396538,0.003707136237256714,240.19003745211413,0.03682516345657932,1.0029141032538806,0.03143814072979175,0.0
2025-05-09,9.2805,,-0.0064661863417871945,19.4912,,539.0,10.904914931129811,-0.000926784059314234,240.19003745211413,0.03682516345657932,1.0530726226869047,0.028688613395216278,0.0
2025-05-10,9.2805,,-0.00753930060956054,19.4912,,539.0,11.18387527679483,-0.000926784059314234,240.19003745211413,0.03682516345657932,1.0940781522876537,0.025803119550792692,0.0
2025-05-11,9.2805,,0.0,19.4912,,539.0,11.296553619496857,-0.005535055350553542,240.19003745211413,0.03682516345657932,1.1106412057424973,0.022795334675423013,0.0
2025-05-12,9.2805,,-0.0010871203151572306,19.6162,,544.5,11.163589090400874,0.005540166204986097,240.19003745211413,0.03682516345657932,1.0910962022377977,0.019679513832823348,0.0
2025-05-13,9.2805,,-0.002161150893490671,19.4373,,544.5,10.985136645779345,0.005540166204986097,240.19003745211413,0.03682516345657932,1.0648647427706475,0.016470424111226536,0.0
2025-05-14,9.2805,,0.0,19.363,,550.5,10.59426745879646,0.02133580705009286,240.19003745211413,0.03682516345657932,1.0074092718913061,0.013183274636400408,0.0
2025-05-15,9.2805,,0.0,19.478,,548.5,10.191904472747847,0.017625231910946226,240.19003745211413,0.03682516345657932,0.9482642801709606,0.00983364448967888,0.0
2025-05-16,9.2704,,-0.0010883034319271179,19.5147,,549.0,9.732823219194978,0.01855287569573294,240.19003745211413,0.03682516345657932,0.8807820368190092,0.0064374088726290345,0.0
2025-05-17,9.2704,,-0.0010883034319271179,19.5147,,549.0,9.21285818093813,0.008264462809917328,240.19003745211413,0.03682516345657932,0.804350235314149,0.0030106638682896635,0.0
2025-05-18,9.2704,,-0.0010883034319271179,19.5147,,549.0,8.620999995334103,0.008264462809917328,240.19003745211413,0.03682516345657932,0.7173505641193946,-0.00043034984443438825,0.0
2025-05-19,8.7671,,-0.05532029524271331,19.3723,,549.5,7.943604931663953,-0.0018165304268846771,240.19003745211413,0.03682516345657932,0.6177774750894472,-0.003869323961673104,0.0
2025-05-20,8.7772,,-0.05423199181078597,19.2648,,547.5,7.147315837303725,-0.001823154056517784,240.19003745211413,0.03682516345657932,0.500727663039273,-0.007289959845993753,0.0
2025-05-21,8.7772,,-0.053201587849499465,19.3198,,550.5,6.218192404680117,0.002732240437158362,240.19003745211413,0.03682516345657932,0.36415198477083766,-0.010676045771989806,0.0
2025-05-22,8.7772,,-0.053201587849499465,19.3227,,550.5,5.833322587840112,0.002732240437158362,240.19003745211413,0.03682516345657932,0.30757838600630616,-0.014011533759960794,0.0
2025-05-23,8.7772,,-0.053201587849499465,19.2748,,550.5,5.757524571846388,0.002732240437158362,240.19003745211413,0.03682516345657932,0.29643652359894807,-0.017280615633536632,0.0
2025-05-24,8.7772,,0.0011520343100912545,19.2748,,550.5,5.768381673090764,0.0018198362147405778,240.19003745211413,0.03682516345657932,0.29803245360610825,-0.020467797940781105,0.0
2025-05-25,8.7772,,0.0,19.2748,,550.5,5.624619282136194,0.005479452054794498,240.19003745211413,0.03682516345657932,0.2769002279354354,-0.02355797538369321,0.02
2025-05-26,8.7973,,0.002290024153488446,19.2188,,550.5,5.473725915892371,0.0,240.19003745211413,0.03682516345657932,0.25471979085102686,-0.026536502408096664,0.02
2025-05-27,8.7973,,0.002290024153488446,19.2338,,550.5,5.315094272583493,0.0,240.19003745211413,0.03682516345657932,0.23140187256478859,-0.029389262614623643,0.02
2025-05-28,8.7873,,0.0011507086542403844,19.4,,550.5,5.148009056071341,0.0,240.19003745211413,0.03682516345657932,0.2068413287527159,-0.03210273566182822,0.02
2025-05-29,8.7873,,0.0011507086542403844,19.328,,550.5,4.971618021041017,0.0,240.19003745211413,0.03682516345657932,0.18091288436754763,-0.0346640613443489,0.02
2025-05-30,8.7671,,-0.0011507086542407174,19.3858,,549.33,4.841850375371461,-0.0021253405994550167,240.19003745211413,0.03682516345657932,0.1618378039182557,-0.037061100542429795,0.02
2025-05-31,8.7671,0.26090251704857065,-0.0034328714491946855,19.3858,,549.33,4.7290017901294625,-0.0021253405994550167,240.19003745211413,0.03682516345657932,0.6560503080390906,-0.03928249275393572,0.02
2025-06-01,,,-0.0034328714491946855,,,549.33,4.589255430057441,-0.0021253405994550167,176.67270793563986,-0.46684099935081347,-0.043180887882689645,-0.04131770993619546,0.0
2025-06-02,8.7772,,-0.0011493860457705285,19.2338,,549.5,4.423487584904655,-0.0018165304268846771,176.67270793563986,-0.46684099935081347,-0.06754778585544823,-0.04315710640249555,0.0
2025-06-03,8.8175,,0.0034367780774526846,19.2638,,543.5,4.2517854126725,-0.012715712988192518,176.67270793563986,-0.46684099935081347,-0.09278699499534963,-0.04479196453674546,0.0
2025-06-04,8.7772,,0.0011520343100912545,19.1932,,546.0,4.017341847198656,-0.006061929987439263,176.67270793563986,-0.46684099935081347,-0.12724881981430416,-0.04621453610965467,0.0
2025-06-05,8.7571,,-0.0011406280297932003,19.17,,549.5,3.915759625958643,0.00030946789725661006,176.67270793563986,-0.46684099935081347,-0.1421808086962263,-0.04741807900060858,0.0
2025-06-06,8.747,,-0.0022926623398842327,19.1317,,546.0,3.7638939392892925,-0.006061929987439263,176.67270793563986,-0.46684099935081347,-0.16450417116271848,-0.04839688915120321,0.0
2025-06-07,8.747,,-0.0034407328077291632,19.1317,,546.0,3.5991762946557153,-0.006369426751592355,176.67270793563986,-0.46684099935081347,-0.18871669583781547,-0.049146327598999104,0.0
2025-06-08,8.747,,-0.007995463566770722,19.1317,,546.0,3.2204770297056955,0.004599816007359703,176.67270793563986,-0.46684099935081347,-0.2443832597778289,-0.049662842463370716,0.0
2025-06-09,8.737,,-0.004580048306977225,19.0595,,546.0,2.7706011837778965,0.0,176.67270793563986,-0.46684099935081347,-0.3105123623672216,-0.04994398577925169,0.0
2025-06-10,8.7168,,-0.004601980107569847,19.0518,,549.5,2.165503020857803,0.0,176.67270793563986,-0.46684099935081347,-0.39945823233246064,-0.049988425098994545,0.0
2025-06-11,8.737,,-0.0011432491139818923,18.879,,541.0,2.464800684397047,-0.009157509157509125,176.67270793563986,-0.46684099935081347,-0.35546323665507834,-0.049795949807358963,0.0
2025-06-12,8.737,,-0.0011432491139818923,18.9068,,541.5,2.681224823049211,-0.008241758241758212,176.67270793563986,-0.46684099935081347,-0.3236501615649193,-0.04936747211969933,0.0
2025-06-13,8.737,,-0.0011432491139818923,18.9302,,541.5,2.92300052497034,-0.008241758241758212,176.67270793563986,-0.46684099935081347,-0.2881105558254932,-0.04870502275862104,0.0
2025-06-14,8.737,,0.0,18.9302,,541.5,3.154650079873885,-0.008241758241758212,176.67270793563986,-0.46684099935081347,-0.254059434122324,-0.047811741329595314,0.0
2025-06-15,8.737,,0.002317364170337788,18.9302,,541.5,3.3475296947873336,-0.0145586897179254,176.67270793563986,-0.46684099935081347,-0.22570726550187079,-0.0466918614411463,0.0
2025-06-16,8.737,,0.0,18.9083,,540.5,3.5726870823677888,-0.0009242144177449285,176.67270793563986,-0.46684099935081347,-0.19261045419972056,-0.04535069064013178,0.0
2025-06-17,8.747,,0.001144557628476539,18.9872,,540.5,3.762464480301359,-0.001846722068328699,176.67270793563986,-0.46684099935081347,-0.16471429322398504,-0.04379458525721214,0.0
2025-06-18,8.7571,,0.002300560833237819,19.0047,,540.5,3.910736900311842,-0.001846722068328699,176.67270793563986,-0.46684099935081347,-0.14291911981602132,-0.0420309202817239,0.0
2025-06-19,8.7671,,0.003445118461714358,19.0898,,540.5,4.0660524644537945,-0.001846722068328699,176.67270793563986,-0.46684099935081347,-0.12008864565777776,-0.04006805440873383,0.0
2025-06-20,8.7571,,0.002300560833237819,19.1458,,540.5,4.131922390811697,-0.001846722068328699,176.67270793563986,-0.46684099935081347,-0.11040615401679162,-0.03791529042392814,0.0
2025-06-21,8.7571,,0.002300560833237819,19.1458,,540.5,4.169280223997912,0.0,176.67270793563986,-0.46684099935081347,-0.10491477232637492,-0.03558283111408876,0.0
2025-06-22,8.7571,,0.0011546816051217768,19.1458,,540.5,4.1788906986517205,0.0,176.67270793563986,-0.46684099935081347,-0.10350208909372934,-0.033081730912113964,0.0
2025-06-23,8.7671,,0.001141930547783998,19.1527,,540.5,4.160946082186639,0.0,176.67270793563986,-0.46684099935081347,-0.10613984214023796,-0.030423843505756366,0.0
2025-06-24,8.7671,,0.0,19.0267,,540.5,4.115085912709425,0.0,176.67270793563986,-0.46684099935081347,-0.11288101724349593,-0.02762176565838106,0.0
2025-06-25,8.7873,,0.0034486302543079717,18.9203,,540.5,4.040359734184999,0.0,176.67270793563986,-0.46684099935081347,-0.12386532584882647,-0.024688777507998957,0.02
2025-06-26,8.7671,,0.001141930547783998,18.8928,,541.5,3.907573092250337,0.0018501387604070718,176.67270793563986,-0.46684099935081347,-0.14338418098737835,-0.021638779627521677,0.02
2025-06-27,8.7772,,0.002295280401046096,18.8483,,541.5,3.7453359347837614,0.0018501387604070718,176.67270793563986,-0.46684099935081347,-0.1672320886424172,-0.01848622714453363,0.02
2025-06-28,8.7772,,0.0011520343100912545,18.8483,,541.5,3.5496123958728996,0.0018501387604070718,176.67270793563986,-0.46684099935081347,-0.19600229735878516,-0.01524606123281444,0.02
2025-06-29,8.7772,,0.0011520343100912545,18.8483,,541.5,3.394406893837977,0.0018501387604070718,176.67270793563986,-0.46684099935081347,-0.2188165930348255,-0.011933638300297512,0.02
2025-06-30,8.2842,,-0.057253081151206864,18.8332,,542.95,3.1969711959293043,0.004532839962997359,176.67270793563986,-0.46684099935081347,-0.24783847905069836,-0.008564657209073902,0.02
2025-07-01,8.3043,0.11926992953770985,-0.0527882652188294,18.765,,537.5,3.1278086229219664,-0.007386888273314907,77.02714233450774,-1.2569891376486844,-0.542581339354648,-0.005155084872371784,0.0
2025-07-02,8.4049,0.13245944514896454,-0.04241671603700503,18.754,,539.5,2.900727712899639,-0.003693444136657398,77.02714233450774,-1.2569891376486844,-0.5264190054296661,-0.0017210805811373473,0.0
2025-07-03,8.2942,0.1514726895454653,-0.05502893861368097,18.6652,,539.5,2.93766122081702,-0.003693444136657398,77.02714233450774,-1.2569891376486844,-0.44957326556402427,0.0017210805811372094,0.0
2025-07-04,8.264,0.16992481894040645,-0.05846967142141013,18.6327,,539.5,2.8881590405818502,-0.003693444136657398,77.02714233450774,-1.2569891376486844,-0.38754069938280433,0.005155084872371648,0.0
2025-07-05,8.264,0.18532149539421536,-0.0024383766688396147,18.6327,,539.5,2.549751509194099,-0.006354176259324107,77.02714233450774,-1.2569891376486844,-0.3794522811264261,0.008564657209073855,0.0
2025-07-06,8.264,0.19831275916655364,-0.004852907529833916,18.6327,,539.5,2.4425990726892084,0.0037209302325580396,77.02714233450774,-1.2569891376486844,-0.3464058322088623,0.011933638300297464,0.0
2025-07-07,8.2238,0.21177065041994333,-0.021546954752584724,18.6698,,536.0,2.482044138097814,-0.006487488415199305,77.02714233450774,-1.2569891376486844,-0.2900576868988687,0.01524606123281448,0.0
2025-07-08,8.2439,0.221836563946126,-0.006064478792409123,18.714,,539.5,2.319277657071781,0.0,77.02714233450774,-1.2569891376486844,-0.27617425020631436,0.018486227144533667,0.0
2025-07-09,8.2439,0.2304230138220265,-0.002432236205227367,18.5733,,539.5,2.1214212596599924,0.0,77.02714233450774,-1.2569891376486844,-0.27300592255948075,0.021638779627521552,0.0
2025-07-10,8.2439,0.2379565210936856,-0.002432236205227367,18.6267,,535.5,1.5872960091639703,-0.007414272474513428,77.02714233450774,-1.2569891376486844,-0.32322215569896456,0.02468877750799884,0.0
2025-07-11,8.2439,0.24374492416755325,-0.002432236205227367,18.6595,,536.0,1.7556059634408085,-0.006487488415199305,77.02714233450774,-1.2569891376486844,-0.2767394317760246,0.027621765658380943,0.0
2025-07-12,8.2439,0.24827587510850593,0.0024441255867115874,18.6595,,536.0,1.8814498261432218,0.0,77.02714233450774,-1.2569891376486844,-0.2412221611347479,0.030423843505756255,0.0
2025-07-13,8.2439,0.25161731307951385,0.0,18.6595,,536.0,1.981921887420065,-0.006487488415199305,77.02714233450774,-1.2569891376486844,-0.2139023935301616,0.03308173091211392,0.0
2025-07-14,8.2439,0.2538162215045075,0.0,18.751,,535.0,2.1263190632262687,-0.008341056533827662,77.02714233450774,-1.2569891376486844,-0.18441741289476188,0.03558283111408873,0.0
2025-07-15,8.2339,0.2552528546002643,-0.0012130181103603421,18.8397,,535.5,2.208882928795072,0.0,77.02714233450774,-1.2569891376486844,-0.1668847909116344,0.037915290423928105,0.0
2025-07-16,8.2439,0.25521787978292954,0.0,18.7178,,535.5,2.2992683743943836,-0.000932835820895539,77.02714233450774,-1.2569891376486844,-0.15373003308052358,0.0400680544087338,0.0
2025-07-17,8.2439,0.2537092613580055,0.0,18.7685,,535.5,2.3741598635075714,-0.000932835820895539,77.02714233450774,-1.2569891376486844,-0.14838803248487983,0.04203092028172387,0.0
2025-07-18,8.2339,0.25090025560836277,-0.0012130181103603421,18.72,,539.5,2.3583484626499565,0.006529850746268551,77.02714233450774,-1.2569891376486844,-0.1612632820650943,0.04379458525721215,0.0
2025-07-19,8.2339,0.24632314867808588,-0.0012130181103603421,18.72,,539.5,2.3419395881409533,0.008411214953271129,77.02714233450774,-1.2569891376486844,-0.18086762242612328,0.045350690640131794,0.0
2025-07-20,8.2339,0.24080500064015886,0.0,18.72,,539.5,2.3249205894278435,0.007469654528478031,77.02714233450774,-1.2569891376486844,-0.2040963456221907,0.04669186144114625,0.0
2025-07-21,8.2339,0.23381556787686864,-0.0012130181103603421,18.6455,,539.5,2.307277965312046,0.007469654528478031,77.02714233450774,-1.2569891376486844,-0.23294311453928185,0.04781174132959529,0.0
2025-07-22,8.2339,0.22521791207520192,-0.0012130181103603421,18.6212,,539.5,2.2889972959155633,0.007469654528478031,77.02714233450774,-1.2569891376486844,-0.2679244106209365,0.048705022758621035,0.0
2025-07-23,8.254,0.21379649524555652,0.002441127533732379,18.5735,,539.5,2.270063166880674,0.0,77.02714233450774,-1.2569891376486844,-0.31360825124491404,0.04936747211969932,0.0
2025-07-24,8.2741,0.19994843013291302,0.00488225506746498,18.5538,,536.0,2.297693120975928,-0.006487488415199305,77.02714233450774,-1.2569891376486844,-0.361562317593517,0.04979594980735896,0.0
2025-07-25,8.254,0.1820727845177347,0.002441127533732379,18.557,,539.5,2.276055394962682,0.0,77.02714233450774,-1.2569891376486844,-0.43188666785595853,0.049988425098994545,0.02
2025-07-26,8.254,0.1622360875142343,0.002441127533732379,18.557,,539.5,2.215092561833586,0.0,77.02714233450774,-1.2569891376486844,-0.5153575944494982,0.04994398577925169,0.02
2025-07-27,8.254,0.1362010550703291,0.002441127533732379,18.557,,539.5,2.150266623408216,0.0,77.02714233450774,-1.2569891376486844,-0.6226782959967249,0.04966284246337072,0.02
